x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,-0.06568896770477295,-0.02587491273880005,-0.12083730101585388,-0.07380801439285278,-0.126893550157547,-0.0911988615989685,-0.07865667343139648,-0.08997571468353271,-0.07946795225143433,-0.31426265835762024,-0.11421754956245422,-0.21166712045669556,-0.10217207670211792,-0.1385374367237091,-0.08508867025375366,-0.15113914012908936,-0.02870023250579834,-0.31429359316825867,-0.06540250778198242,-0.18761658668518066,-0.06256777048110962,-0.11777180433273315,-0.05231368541717529,-0.14096221327781677,0.01696312427520752,-0.2745606303215027,-0.016541004180908203,-0.14329618215560913,-0.022203385829925537,-0.09071481227874756,-0.017154812812805176,-0.11941701173782349,0.05514127016067505,-0.21859398484230042,0.026421725749969482,-0.10824084281921387,0.018227458000183105,-0.06958192586898804,0.021343886852264404,-0.09403872489929199,FIST
0.0,0.0,-0.061953842639923096,-0.022162973880767822,-0.11513122916221619,-0.05526190996170044,-0.13068190217018127,-0.05599743127822876,-0.09719544649124146,-0.04799330234527588,-0.08595812320709229,-0.3006807565689087,-0.11833015084266663,-0.18355384469032288,-0.1071276068687439,-0.1188172996044159,-0.09228679537773132,-0.1402263045310974,-0.035221755504608154,-0.29971280694007874,-0.06851303577423096,-0.1617649495601654,-0.06463795900344849,-0.10242465138435364,-0.05603218078613281,-0.1343379020690918,0.011662423610687256,-0.2633363604545593,-0.02037060260772705,-0.12649255990982056,-0.022808372974395752,-0.07650107145309448,-0.016034245491027832,-0.10775747895240784,0.05177438259124756,-0.21291762590408325,0.024968087673187256,-0.1011522114276886,0.019007444381713867,-0.061351478099823,0.023820698261260986,-0.0850834846496582,FIST
0.0,0.0,-0.05506545305252075,-0.00987786054611206,-0.10505354404449463,-0.03263223171234131,-0.13448947668075562,-0.032388925552368164,-0.14102879166603088,-0.03706550598144531,-0.095461905002594,-0.27595484256744385,-0.11522766947746277,-0.1512220799922943,-0.1003052294254303,-0.0937078595161438,-0.08998754620552063,-0.12452208995819092,-0.041836708784103394,-0.2830944061279297,-0.06428030133247375,-0.13210344314575195,-0.06074264645576477,-0.07459801435470581,-0.05787810683250427,-0.11960399150848389,0.008185148239135742,-0.25210654735565186,-0.013774752616882324,-0.1040598452091217,-0.017049849033355713,-0.05347079038619995,-0.012509167194366455,-0.09130558371543884,0.05056732892990112,-0.206569105386734,0.031411051750183105,-0.08632814884185791,0.02532827854156494,-0.0450478196144104,0.029491424560546875,-0.07178008556365967,FIST
0.0,0.0,-0.05085444450378418,-0.006160259246826172,-0.09556746482849121,-0.022574543952941895,-0.10750913619995117,-0.005615353584289551,-0.08413416147232056,0.01055210828781128,-0.08307373523712158,-0.25779056549072266,-0.10398098826408386,-0.1247357428073883,-0.09400567412376404,-0.07498085498809814,-0.08581045269966125,-0.1076958179473877,-0.030062198638916016,-0.2581845819950104,-0.05493372678756714,-0.09503522515296936,-0.052183687686920166,-0.05197739601135254,-0.050307780504226685,-0.0995759665966034,0.018286585807800293,-0.22211617231369019,-0.006098270416259766,-0.061537086963653564,-0.010175764560699463,-0.023827791213989258,-0.00810253620147705,-0.0645436942577362,0.056582868099212646,-0.17158019542694092,0.03447997570037842,-0.043093353509902954,0.028332233428955078,-0.009715557098388672,0.031787872314453125,-0.03812834620475769,FIST
0.0,0.0,-0.0522385835647583,0.00034940242767333984,-0.09656304121017456,-0.012864470481872559,-0.09253549575805664,0.010992705821990967,-0.05016982555389404,0.01831066608428955,-0.08080175518989563,-0.2532273232936859,-0.09876930713653564,-0.11593344807624817,-0.08581581711769104,-0.060524165630340576,-0.07601922750473022,-0.09376877546310425,-0.027884691953659058,-0.2577168941497803,-0.04926258325576782,-0.10271120071411133,-0.04470774531364441,-0.055029064416885376,-0.041747331619262695,-0.09930884838104248,0.020274043083190918,-0.2243717610836029,0.00032025575637817383,-0.07033085823059082,-0.0030514299869537354,-0.02722647786140442,2.9385089874267578e-05,-0.06240701675415039,0.05925130844116211,-0.17727315425872803,0.04048764705657959,-0.05201256275177002,0.03409528732299805,-0.010696351528167725,0.0379827618598938,-0.031108587980270386,FIST
0.0,0.0,-0.05368858575820923,-0.0013979077339172363,-0.09648025035858154,-0.01875007152557373,-0.08880001306533813,-0.0010425448417663574,-0.04654747247695923,0.004643261432647705,-0.08151742815971375,-0.2578389346599579,-0.09756240248680115,-0.12601861357688904,-0.08625125885009766,-0.06943517923355103,-0.07724577188491821,-0.0994827151298523,-0.029198795557022095,-0.2669427990913391,-0.047922372817993164,-0.11015081405639648,-0.04461163282394409,-0.05864608287811279,-0.04131916165351868,-0.0999845564365387,0.018501102924346924,-0.23822355270385742,0.002040565013885498,-0.08371114730834961,-0.002694427967071533,-0.03847914934158325,-0.0014003515243530273,-0.07349413633346558,0.057568907737731934,-0.1941339373588562,0.04193836450576782,-0.06856092810630798,0.03474467992782593,-0.02714499831199646,0.0364609956741333,-0.05011308193206787,FIST
0.0,0.0,-0.05215197801589966,-0.010497570037841797,-0.0973198413848877,-0.0338248610496521,-0.10960203409194946,-0.037499815225601196,-0.07948201894760132,-0.04014745354652405,-0.08392328023910522,-0.2710720896720886,-0.10316351056098938,-0.15227821469306946,-0.09104698896408081,-0.09648892283439636,-0.0801396369934082,-0.12119007110595703,-0.03408229351043701,-0.2783381938934326,-0.05566990375518799,-0.13385164737701416,-0.05220174789428711,-0.07885628938674927,-0.04885357618331909,-0.11715900897979736,0.012471973896026611,-0.24989306926727295,-0.007111728191375732,-0.10685160756111145,-0.010258197784423828,-0.05772656202316284,-0.00707477331161499,-0.08771651983261108,0.051509857177734375,-0.2074713110923767,0.03505849838256836,-0.09001678228378296,0.028524160385131836,-0.048655688762664795,0.0304526686668396,-0.07056698203086853,FIST
0.0,0.0,-0.05737847089767456,-0.020487964153289795,-0.10648378729820251,-0.05944755673408508,-0.11458191275596619,-0.07815772294998169,-0.07127255201339722,-0.08203601837158203,-0.08192113041877747,-0.29188382625579834,-0.10848328471183777,-0.20435401797294617,-0.09604158997535706,-0.1402619481086731,-0.08129897713661194,-0.15830370783805847,-0.03648516535758972,-0.3000338673591614,-0.061019301414489746,-0.18942755460739136,-0.05777865648269653,-0.12390822172164917,-0.051375001668930054,-0.14973169565200806,0.006442844867706299,-0.2711121737957001,-0.01511538028717041,-0.15686580538749695,-0.02044498920440674,-0.09983068704605103,-0.017360031604766846,-0.12225133180618286,0.044949889183044434,-0.2277740240097046,0.025786936283111572,-0.12846171855926514,0.016345202922821045,-0.08194655179977417,0.016071319580078125,-0.09514120221138,FIST
0.0,0.0,-0.057895272970199585,-0.03028494119644165,-0.11316785216331482,-0.09701567888259888,-0.1109406054019928,-0.14170336723327637,-0.055260151624679565,-0.13841044902801514,-0.07752460241317749,-0.31584322452545166,-0.11229673027992249,-0.2616748511791229,-0.09769070148468018,-0.18430835008621216,-0.07955789566040039,-0.18843600153923035,-0.034214019775390625,-0.3308684229850769,-0.06512081623077393,-0.2491200566291809,-0.05937078595161438,-0.16752418875694275,-0.0514758825302124,-0.18046444654464722,0.006570041179656982,-0.30527424812316895,-0.018757104873657227,-0.21263697743415833,-0.020957350730895996,-0.1483561396598816,-0.01650381088256836,-0.16265824437141418,0.044637441635131836,-0.2631722688674927,0.022989869117736816,-0.1863006353378296,0.016040503978729248,-0.13757872581481934,0.01684403419494629,-0.14205148816108704,FIST
0.0,0.0,-0.05978778004646301,-0.034573376178741455,-0.11730319261550903,-0.10852468013763428,-0.12043511867523193,-0.16599425673484802,-0.0704951286315918,-0.17116743326187134,-0.08021780848503113,-0.3202509582042694,-0.1150718629360199,-0.2897534966468811,-0.0990416407585144,-0.20804688334465027,-0.08023679256439209,-0.19998699426651,-0.03664398193359375,-0.33737486600875854,-0.06657522916793823,-0.276493638753891,-0.06055814027786255,-0.19103187322616577,-0.05307963490486145,-0.197832852602005,0.003224790096282959,-0.3165217936038971,-0.02120417356491089,-0.23504316806793213,-0.02291017770767212,-0.16457712650299072,-0.0190279483795166,-0.17623445391654968,0.04044759273529053,-0.2780376672744751,0.019479751586914062,-0.20672935247421265,0.013000726699829102,-0.15389129519462585,0.013540565967559814,-0.15777632594108582,FIST
