x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,-0.03760141134262085,-0.05067300796508789,-0.05181252956390381,-0.135126531124115,-0.011939465999603271,-0.17769527435302734,0.027664542198181152,-0.19083833694458008,-0.030088961124420166,-0.27068623900413513,-0.038041651248931885,-0.3792956471443176,-0.04273015260696411,-0.44513750076293945,-0.04464685916900635,-0.5037633180618286,0.009497880935668945,-0.2713691294193268,0.025951623916625977,-0.39393964409828186,0.038105130195617676,-0.4663488268852234,0.049642741680145264,-0.5298067629337311,0.03785175085067749,-0.2386769950389862,0.06435877084732056,-0.30572646856307983,0.05159354209899902,-0.2485681176185608,0.039081037044525146,-0.20088797807693481,0.059725284576416016,-0.18552309274673462,0.07550185918807983,-0.21500742435455322,0.06127166748046875,-0.17206203937530518,0.04657387733459473,-0.13352513313293457,PEACE
0.0,0.0,-0.03868997097015381,-0.04949766397476196,-0.0556371808052063,-0.13441592454910278,-0.015501558780670166,-0.17649811506271362,0.025803983211517334,-0.18681657314300537,-0.034734368324279785,-0.27348780632019043,-0.04598575830459595,-0.3784482479095459,-0.052762746810913086,-0.44325125217437744,-0.05654424428939819,-0.5008433759212494,0.0050640106201171875,-0.2745402455329895,0.02018338441848755,-0.39641624689102173,0.03156226873397827,-0.4686740040779114,0.04306995868682861,-0.530725747346878,0.03438812494277954,-0.24322503805160522,0.05586898326873779,-0.30808013677597046,0.04431527853012085,-0.24939745664596558,0.03495681285858154,-0.20194166898727417,0.057942330837249756,-0.19332343339920044,0.06842857599258423,-0.22192859649658203,0.05616253614425659,-0.17878735065460205,0.04613906145095825,-0.14235281944274902,PEACE
0.0,0.0,-0.04053342342376709,-0.05349254608154297,-0.05890941619873047,-0.14212298393249512,-0.019312679767608643,-0.184079110622406,0.022056639194488525,-0.18933069705963135,-0.036697983741760254,-0.2770172655582428,-0.04902064800262451,-0.3845881521701813,-0.05624592304229736,-0.4490888714790344,-0.060398221015930176,-0.5057450830936432,0.003089010715484619,-0.2781175374984741,0.01857978105545044,-0.40293434262275696,0.029287993907928467,-0.4751666784286499,0.040283381938934326,-0.5362586975097656,0.032308757305145264,-0.2480870485305786,0.0552791953086853,-0.3090950846672058,0.041431725025177,-0.24937400221824646,0.029671311378479004,-0.20149767398834229,0.055800557136535645,-0.19917970895767212,0.06862366199493408,-0.22827774286270142,0.05504530668258667,-0.18426203727722168,0.04258769750595093,-0.14629650115966797,PEACE
0.0,0.0,-0.04237300157546997,-0.05126309394836426,-0.061962664127349854,-0.13933366537094116,-0.023415863513946533,-0.1825961470603943,0.01836615800857544,-0.1927396059036255,-0.036718010902404785,-0.2800888419151306,-0.04690629243850708,-0.3894948959350586,-0.05246371030807495,-0.4559333324432373,-0.05564182996749878,-0.515356719493866,0.0029340386390686035,-0.28117629885673523,0.018422722816467285,-0.40611621737480164,0.03018820285797119,-0.4803844690322876,0.041834354400634766,-0.546255886554718,0.03223371505737305,-0.2491595447063446,0.05499827861785889,-0.3134281039237976,0.038855016231536865,-0.24225559830665588,0.02492368221282959,-0.1884964108467102,0.0562441349029541,-0.19776368141174316,0.07177084684371948,-0.23241209983825684,0.05720853805541992,-0.18462741374969482,0.04277235269546509,-0.1455928087234497,PEACE
0.0,0.0,-0.04111659526824951,-0.04792505502700806,-0.061541080474853516,-0.13631731271743774,-0.022931575775146484,-0.17897653579711914,0.01895606517791748,-0.1899625062942505,-0.03494143486022949,-0.2862955629825592,-0.043738603591918945,-0.4020403027534485,-0.04810917377471924,-0.4710499346256256,-0.05040484666824341,-0.5329663157463074,0.0050383806228637695,-0.28558477759361267,0.02290719747543335,-0.4177599251270294,0.0361819863319397,-0.4933096766471863,0.04845571517944336,-0.5611882507801056,0.03436034917831421,-0.25203388929367065,0.060693979263305664,-0.32150620222091675,0.04357641935348511,-0.25199806690216064,0.02867835760116577,-0.1994684934616089,0.057797253131866455,-0.19931906461715698,0.07527142763137817,-0.23344075679779053,0.05859273672103882,-0.18146014213562012,0.04266965389251709,-0.14022904634475708,PEACE
0.0,0.0,-0.04337668418884277,-0.04934799671173096,-0.06746512651443481,-0.1459139585494995,-0.02957361936569214,-0.18356198072433472,0.014560401439666748,-0.18974119424819946,-0.039171576499938965,-0.2991132140159607,-0.04790884256362915,-0.4160197973251343,-0.05216175317764282,-0.48742663860321045,-0.05471682548522949,-0.5518279075622559,0.0028272271156311035,-0.2965022623538971,0.023036420345306396,-0.433216392993927,0.037612855434417725,-0.5137108862400055,0.051233768463134766,-0.5838297009468079,0.03447526693344116,-0.2605435252189636,0.05496150255203247,-0.3246171176433563,0.03464090824127197,-0.25722241401672363,0.018846452236175537,-0.20469653606414795,0.058876752853393555,-0.20679599046707153,0.06450849771499634,-0.23042821884155273,0.04563784599304199,-0.17624616622924805,0.030892789363861084,-0.13423919677734375,PEACE
0.0,0.0,-0.04645347595214844,-0.04765540361404419,-0.0751115083694458,-0.14145219326019287,-0.04168522357940674,-0.1828833818435669,0.0057939887046813965,-0.18547767400741577,-0.0459408164024353,-0.3104439973831177,-0.05323141813278198,-0.4270946979522705,-0.057197630405426025,-0.5005183219909668,-0.058697521686553955,-0.5660609006881714,-0.0027118325233459473,-0.3056689500808716,0.018302083015441895,-0.44351303577423096,0.03313404321670532,-0.527837336063385,0.04774218797683716,-0.6002039313316345,0.030717790126800537,-0.2654227018356323,0.05327439308166504,-0.3346664607524872,0.03041785955429077,-0.26478928327560425,0.012815415859222412,-0.20890891551971436,0.05572330951690674,-0.2067549228668213,0.06116145849227905,-0.24034959077835083,0.042108893394470215,-0.1889384388923645,0.02774786949157715,-0.1471465826034546,PEACE
0.0,0.0,-0.049135804176330566,-0.04719799757003784,-0.07944661378860474,-0.14052367210388184,-0.04553639888763428,-0.18130528926849365,0.0027066469192504883,-0.180527925491333,-0.048493921756744385,-0.31139498949050903,-0.05749475955963135,-0.42985060811042786,-0.06272774934768677,-0.5045073628425598,-0.06490141153335571,-0.5700393915176392,-0.004845857620239258,-0.3059599995613098,0.015488982200622559,-0.4472810626029968,0.029692113399505615,-0.5348867177963257,0.04405087232589722,-0.6073243319988251,0.029277503490447998,-0.26449453830718994,0.05001676082611084,-0.3367345333099365,0.026346147060394287,-0.26427096128463745,0.008755803108215332,-0.2029852271080017,0.05422908067703247,-0.20486515760421753,0.05482065677642822,-0.23629415035247803,0.03479725122451782,-0.18224912881851196,0.020623862743377686,-0.13589447736740112,PEACE
0.0,0.0,-0.053375184535980225,-0.05711466073989868,-0.08312177658081055,-0.1481635570526123,-0.05593371391296387,-0.17195284366607666,-0.015458106994628906,-0.16925281286239624,-0.049993932247161865,-0.31491005420684814,-0.059923410415649414,-0.43520504236221313,-0.06668120622634888,-0.5084812939167023,-0.06950598955154419,-0.573918491601944,-0.0060912370681762695,-0.3099818229675293,0.01563119888305664,-0.4513799548149109,0.029893100261688232,-0.541126936674118,0.04532670974731445,-0.6155434846878052,0.0287286639213562,-0.2710186243057251,0.04636150598526001,-0.3368310332298279,0.02054840326309204,-0.26348328590393066,0.002092421054840088,-0.20278382301330566,0.05415701866149902,-0.2146739363670349,0.05159217119216919,-0.22958898544311523,0.029813706874847412,-0.17252153158187866,0.015406370162963867,-0.12685275077819824,PEACE
0.0,0.0,-0.054506540298461914,-0.04484206438064575,-0.08624884486198425,-0.12516355514526367,-0.06088089942932129,-0.15870559215545654,-0.020836949348449707,-0.16334980726242065,-0.05724811553955078,-0.3080444931983948,-0.06633362174034119,-0.4332192540168762,-0.07351413369178772,-0.5099561512470245,-0.07752764225006104,-0.5769353806972504,-0.012216806411743164,-0.30767762660980225,0.009170174598693848,-0.44949525594711304,0.02355116605758667,-0.5404509902000427,0.038493335247039795,-0.6171838343143463,0.023398399353027344,-0.26796233654022217,0.03290510177612305,-0.32816213369369507,0.0073015689849853516,-0.25205397605895996,-0.008173167705535889,-0.18894696235656738,0.048362135887145996,-0.20734071731567383,0.03357207775115967,-0.19665229320526123,0.008780896663665771,-0.1427537202835083,-0.004959404468536377,-0.10098016262054443,PEACE
